instancia;cruzamento;mutacao;execucao;fitness;limite_otimo;erro_relativo_percentual
instances/dantzig42.tsp;0.8;0.004;5;935;699;33.7625
instances/dantzig42.tsp;0.8;0.004;6;821;699;17.4535
instances/dantzig42.tsp;0.8;0.004;7;925;699;32.3319
instances/dantzig42.tsp;0.8;0.004;8;1077;699;54.0773
instances/dantzig42.tsp;0.8;0.004;9;871;699;24.6066
instances/dantzig42.tsp;0.8;0.004;10;980;699;40.2003
instances/dantzig42.tsp;0.8;0.004;11;1026;699;46.7811
instances/dantzig42.tsp;0.8;0.004;12;1047;699;49.7854
instances/dantzig42.tsp;0.8;0.004;13;913;699;30.6152
instances/dantzig42.tsp;0.8;0.004;14;1008;699;44.206
instances/dantzig42.tsp;0.8;0.004;15;981;699;40.3433
instances/dantzig42.tsp;0.8;0.004;16;939;699;34.3348
instances/dantzig42.tsp;0.8;0.004;17;919;699;31.4735
instances/dantzig42.tsp;0.8;0.004;18;1467;699;109.8712
instances/dantzig42.tsp;0.8;0.004;19;893;699;27.7539
instances/dantzig42.tsp;0.8;0.004;20;1042;699;49.0701
instances/dantzig42.tsp;0.8;0.004;21;899;699;28.6123
instances/dantzig42.tsp;0.8;0.004;22;923;699;32.0458
instances/dantzig42.tsp;0.8;0.004;23;920;699;31.6166
instances/dantzig42.tsp;0.8;0.004;24;1111;699;58.9413
instances/dantzig42.tsp;0.8;0.004;25;1078;699;54.2203
instances/dantzig42.tsp;0.8;0.004;26;1004;699;43.6338
instances/dantzig42.tsp;0.8;0.004;27;916;699;31.0443
instances/dantzig42.tsp;0.8;0.004;28;902;699;29.0415
instances/dantzig42.tsp;0.8;0.004;29;869;699;24.3205
instances/dantzig42.tsp;0.8;0.004;30;855;699;22.3176
instances/dantzig42.tsp;0.9;0.001;1;1312;699;87.6967
instances/dantzig42.tsp;0.9;0.001;2;992;699;41.917
instances/dantzig42.tsp;0.9;0.001;3;1152;699;64.8069
instances/dantzig42.tsp;0.9;0.001;4;958;699;37.0529
instances/dantzig42.tsp;0.9;0.001;5;1109;699;58.6552
instances/dantzig42.tsp;0.9;0.001;6;907;699;29.7568
instances/dantzig42.tsp;0.9;0.001;7;979;699;40.0572
instances/dantzig42.tsp;0.9;0.001;8;1062;699;51.9313
instances/dantzig42.tsp;0.9;0.001;9;891;699;27.4678
instances/dantzig42.tsp;0.9;0.001;10;1137;699;62.6609
instances/dantzig42.tsp;0.9;0.001;11;977;699;39.7711
instances/dantzig42.tsp;0.9;0.001;12;1211;699;73.2475
instances/dantzig42.tsp;0.9;0.001;13;1007;699;44.0629
instances/dantzig42.tsp;0.9;0.001;14;942;699;34.7639
instances/dantzig42.tsp;0.9;0.001;15;942;699;34.7639
instances/dantzig42.tsp;0.9;0.001;16;1073;699;53.505
instances/dantzig42.tsp;0.9;0.001;17;915;699;30.9013
instances/dantzig42.tsp;0.9;0.001;18;1078;699;54.2203
instances/dantzig42.tsp;0.9;0.001;19;1067;699;52.6466
instances/dantzig42.tsp;0.9;0.001;20;1045;699;49.4993
instances/dantzig42.tsp;0.9;0.001;21;977;699;39.7711
instances/dantzig42.tsp;0.9;0.001;22;1171;699;67.525
instances/dantzig42.tsp;0.9;0.001;23;1054;699;50.7868
instances/dantzig42.tsp;0.9;0.001;24;1038;699;48.4979
instances/dantzig42.tsp;0.9;0.001;25;1045;699;49.4993
instances/dantzig42.tsp;0.9;0.001;26;1252;699;79.113
instances/dantzig42.tsp;0.9;0.001;27;1133;699;62.0887
instances/dantzig42.tsp;0.9;0.001;28;970;699;38.7697
instances/dantzig42.tsp;0.9;0.001;29;1060;699;51.6452
instances/dantzig42.tsp;0.9;0.001;30;955;699;36.6237
instances/dantzig42.tsp;0.9;0.0025;1;1060;699;51.6452
instances/dantzig42.tsp;0.9;0.0025;2;1006;699;43.9199
instances/dantzig42.tsp;0.9;0.0025;3;1000;699;43.0615
instances/dantzig42.tsp;0.9;0.0025;4;1055;699;50.9299
instances/dantzig42.tsp;0.9;0.0025;5;1033;699;47.7825
instances/dantzig42.tsp;0.9;0.0025;6;1020;699;45.9227
instances/dantzig42.tsp;0.9;0.0025;7;935;699;33.7625
instances/dantzig42.tsp;0.9;0.0025;8;1039;699;48.6409
instances/dantzig42.tsp;0.9;0.0025;9;937;699;34.0486
instances/dantzig42.tsp;0.9;0.0025;10;943;699;34.907
instances/dantzig42.tsp;0.9;0.0025;11;1101;699;57.5107
instances/dantzig42.tsp;0.9;0.0025;12;1011;699;44.6352
instances/dantzig42.tsp;0.9;0.0025;13;834;699;19.3133
instances/dantzig42.tsp;0.9;0.0025;14;1014;699;45.0644
instances/dantzig42.tsp;0.9;0.0025;15;1073;699;53.505
instances/dantzig42.tsp;0.9;0.0025;16;929;699;32.9041
instances/dantzig42.tsp;0.9;0.0025;17;949;699;35.7654
instances/dantzig42.tsp;0.9;0.0025;18;879;699;25.7511
instances/dantzig42.tsp;0.9;0.0025;19;887;699;26.8956
instances/dantzig42.tsp;0.9;0.0025;20;923;699;32.0458
instances/dantzig42.tsp;0.9;0.0025;21;988;699;41.3448
instances/dantzig42.tsp;0.9;0.0025;22;989;699;41.4878
instances/dantzig42.tsp;0.9;0.0025;23;896;699;28.1831
instances/dantzig42.tsp;0.9;0.0025;24;979;699;40.0572
instances/dantzig42.tsp;0.9;0.0025;25;1099;699;57.2246
instances/dantzig42.tsp;0.9;0.0025;26;1189;699;70.1001
instances/dantzig42.tsp;0.9;0.0025;27;896;699;28.1831
instances/dantzig42.tsp;0.9;0.0025;28;892;699;27.6109
instances/dantzig42.tsp;0.9;0.0025;29;885;699;26.6094
instances/dantzig42.tsp;0.9;0.0025;30;1462;699;109.1559
instances/dantzig42.tsp;0.9;0.004;1;992;699;41.917
instances/dantzig42.tsp;0.9;0.004;2;1094;699;56.5093
instances/dantzig42.tsp;0.9;0.004;3;1518;699;117.1674
instances/dantzig42.tsp;0.9;0.004;4;1031;699;47.4964
